4.342;6.104;3.418;0.910;999.000;1.039;11.003;6.292;6.190;4.588;1.674;2.344;0.478;2.858;1.915;3.224;4.171;2.126;10.224;999.000;3.803;1.385;4.132;4.804;999.000;1.332;1.832;3.893;999.000;999.000;7.117;999.000;15.817;1.750;999.000;3.037;1.323;3.330;4.904;1.978;3.655;999.000;2.662;3.512;999.000;9.532;0.698;2.315;0.782;1.629;4.218;7.634;6.554;3.819;6.539;8.825;5.604;0.473;999.000;5.361;5.086;3.862;2.274;2.420;1.492;1.297;0.757;5.750;3.604;1.409;4.432;6.581;4.169;5.439;1.117;9.956;0.888;1.048;6.852;7.430;1.289;5.498;7.881;3.843;999.000;5.722;0.995;4.375;0.480;1.477;1.921;4.064;0.689;2.133;2.207;999.000;2.092;6.702;8.722;4.031;11.155;3.219;6.511;7.110;1.833;12.811;999.000;5.869;2.533;2.375;5.015;7.041;7.936;6.752;5.241;4.596;4.651;6.871;2.007;999.000
2.211;0.884;0.303;4.963;1.294;0.250;1.001;0.304;999.000;3.827;0.718;1.202;1.202;1.648;1.169;0.514;3.218;1.116;2.878;999.000;0.604;999.000;5.944;0.666;0.799;1.892;0.588;4.943;1.051;0.417;2.166;10.443;3.669;3.242;5.124;4.231;999.000;2.883;6.838;2.628;1.054;1.457;1.616;2.768;0.641;6.104;2.072;0.928;6.296;0.102;999.000;3.994;6.940;5.219;1.649;1.652;0.902;3.042;2.668;1.024;0.126;3.418;5.847;2.094;4.464;2.591;999.000;0.985;2.108;2.540;2.130;7.298;2.545;999.000;2.224;4.098;6.585;2.141;0.430;6.311;2.846;5.743;8.586;1.400;2.640;1.513;8.033;2.208;0.535;1.813;5.403;999.000;2.041;7.851;1.350;1.356;3.094;999.000;999.000;1.892;999.000;999.000;9.640;2.537;2.066;1.996;0.621;1.072;3.880;3.542;0.485;3.087;3.726;0.171;1.159;2.894;6.025;4.454;8.223;5.622
3.304;2.913;1.064;2.331;7.815;5.866;5.044;10.770;1.343;1.748;1.486;3.152;6.083;2.795;11.673;6.553;1.609;1.984;7.968;8.486;2.118;999.000;6.093;1.074;999.000;4.993;5.113;1.301;999.000;999.000;1.585;3.304;3.985;7.446;1.740;3.544;5.388;4.368;8.740;2.766;999.000;1.543;3.885;5.065;5.514;4.964;999.000;2.462;3.097;2.089;5.275;1.272;1.416;3.948;3.458;6.213;5.792;5.563;2.489;5.615;1.990;1.914;3.041;9.206;2.783;3.235;4.927;5.370;11.101;1.486;2.389;3.521;2.920;3.859;2.892;6.598;6.593;4.747;15.732;3.532;4.688;2.684;2.965;5.331;5.550;3.892;4.910;1.614;6.635;2.498;2.957;5.566;2.504;3.505;5.920;3.674;999.000;2.178;7.532;7.056;0.911;5.458;999.000;1.846;3.976;2.807;999.000;8.440;15.064;0.804;999.000;1.991;2.302;4.295;1.643;0.759;1.582;999.000;5.838;999.000
2.131;2.416;2.424;0.474;1.058;1.703;4.711;1.199;0.821;3.943;2.380;1.598;5.143;2.779;2.112;1.608;1.820;3.425;3.781;4.321;999.000;1.718;2.259;999.000;3.793;999.000;2.907;2.309;6.043;3.404;3.266;10.087;0.604;4.979;2.014;2.006;0.697;3.957;3.858;999.000;5.243;3.638;4.225;0.770;6.018;999.000;2.990;999.000;3.732;3.709;2.930;2.338;2.877;2.945;2.715;4.234;2.056;1.816;2.189;1.608;4.149;2.194;1.785;999.000;2.542;0.702;999.000;2.324;1.785;4.405;3.711;999.000;0.299;3.866;4.158;7.098;999.000;1.953;6.630;4.735;3.855;5.931;4.415;3.939;6.391;2.974;1.150;2.540;2.940;3.131;1.448;2.129;3.869;1.842;0.503;5.178;4.790;4.198;6.126;6.153;3.703;1.037;999.000;4.300;3.581;4.187;3.244;4.501;2.008;3.440;5.483;2.203;6.966;2.331;1.166;2.033;7.764;1.654;999.000;3.256
999.000;3.526;5.004;1.212;10.079;3.731;6.585;999.000;2.272;0.692;6.053;1.660;6.529;6.423;999.000;5.072;8.880;2.622;13.678;8.885;3.812;999.000;999.000;3.784;1.569;4.905;4.716;3.253;4.886;2.261;5.506;1.832;3.413;0.682;4.722;5.494;3.639;2.698;3.693;5.840;4.975;1.830;5.992;999.000;1.709;3.036;4.156;9.400;7.477;999.000;2.855;9.658;0.867;12.656;999.000;7.905;4.228;2.944;3.253;4.513;7.469;1.864;0.385;6.579;1.543;1.506;1.729;2.912;6.906;10.821;3.810;2.683;3.539;4.854;6.160;3.331;3.483;3.165;8.925;4.991;9.416;6.100;6.870;7.172;3.357;3.736;4.351;1.044;3.624;3.421;11.767;2.000;5.407;3.446;6.716;6.032;7.843;3.880;8.639;999.000;8.749;2.305;3.691;999.000;1.487;7.126;1.823;3.477;1.457;999.000;4.416;2.235;1.988;6.595;5.644;6.644;6.506;12.241;4.924;5.519
999.000;4.349;8.031;17.146;9.539;14.772;10.341;3.515;7.009;6.064;7.550;8.005;9.619;11.770;10.614;0.929;9.302;12.152;1.785;16.129;18.449;8.749;10.471;9.424;4.707;26.379;7.079;9.031;7.200;3.132;6.815;2.163;999.000;8.218;12.182;3.264;9.853;999.000;2.922;6.345;3.450;14.524;7.614;6.626;4.581;11.452;6.416;13.764;10.550;6.021;4.398;10.460;18.341;6.380;3.620;8.718;0.980;4.469;9.164;12.075;9.344;17.631;2.985;5.953;7.260;8.438;7.775;12.575;3.944;10.311;10.203;5.087;4.379;11.528;7.663;999.000;12.646;13.910;999.000;15.553;3.552;9.367;10.325;6.133;12.055;2.852;10.178;4.347;8.276;7.431;7.006;12.952;999.000;14.444;7.130;8.913;0.935;8.605;17.544;5.000;10.289;7.722;999.000;9.222;999.000;4.691;8.939;15.735;10.984;1.461;3.385;8.015;999.000;4.622;7.113;5.452;7.609;999.000;999.000;6.796
0.236;1.785;0.596;1.528;3.252;0.895;1.295;1.619;0.949;10.509;999.000;4.976;3.404;2.136;2.146;2.712;2.148;2.194;0.796;0.854;2.865;1.848;3.818;0.745;0.206;3.325;2.306;3.407;1.602;1.184;0.648;2.419;1.348;0.962;3.065;0.918;0.804;2.410;0.493;0.856;2.033;2.544;1.692;0.584;0.367;0.550;0.119;1.742;999.000;2.289;0.889;2.305;3.292;999.000;0.632;1.943;2.080;0.256;0.235;2.704;5.027;2.047;3.706;0.888;6.681;2.101;0.435;0.401;3.860;1.852;1.159;2.796;2.575;1.589;2.725;0.716;0.158;0.922;5.987;3.826;999.000;1.909;0.808;1.617;999.000;999.000;3.053;2.670;3.425;1.895;999.000;3.020;999.000;999.000;999.000;3.710;0.325;2.237;0.926;3.434;1.449;3.512;2.659;999.000;6.390;0.364;0.545;0.540;0.784;2.726;2.192;1.882;0.290;1.832;3.449;999.000;1.923;1.070;3.028;1.471
7.573;7.568;5.525;999.000;4.835;5.609;3.445;5.087;2.749;4.408;7.691;999.000;1.811;8.072;8.429;4.365;9.857;3.021;8.980;6.064;5.965;3.391;5.337;6.241;12.268;7.661;6.157;2.982;5.719;2.032;10.334;2.230;5.552;4.149;7.289;4.786;999.000;5.509;8.626;7.978;4.063;6.954;11.398;999.000;2.447;5.235;7.508;4.037;5.920;5.671;3.781;3.074;3.198;6.068;5.093;5.033;3.253;3.210;4.773;7.454;2.711;10.162;6.283;999.000;2.459;7.446;4.842;4.041;5.894;4.814;3.721;6.453;3.885;6.184;999.000;4.515;5.548;3.638;7.443;5.780;4.437;10.839;5.139;6.069;6.635;6.546;4.317;8.636;3.934;999.000;2.593;4.858;1.703;5.396;6.893;2.509;10.077;5.637;8.875;4.945;5.481;7.953;2.551;6.737;6.577;3.733;7.321;5.244;1.903;6.381;4.337;5.128;8.851;4.751;4.980;9.433;3.615;2.467;4.271;6.313
1.910;1.140;3.459;5.521;2.589;3.047;2.707;4.046;4.777;3.947;999.000;2.749;4.333;2.301;999.000;999.000;1.324;1.840;7.581;2.062;0.598;3.245;999.000;3.036;3.660;3.365;1.505;9.919;4.185;0.810;2.848;1.888;3.283;999.000;4.349;1.391;0.811;1.398;3.093;4.543;1.483;4.760;0.669;1.594;1.070;8.954;999.000;8.997;999.000;6.513;4.503;5.681;6.822;3.828;1.699;999.000;3.238;3.768;1.931;3.789;3.469;999.000;2.065;999.000;3.812;999.000;1.905;2.805;3.024;1.505;7.622;9.493;4.955;999.000;999.000;999.000;1.399;999.000;4.533;3.252;5.360;4.949;1.510;1.904;3.901;1.921;4.333;5.939;1.232;3.372;999.000;4.764;1.270;2.477;1.776;4.213;4.788;3.640;2.130;2.852;0.571;0.958;3.339;2.761;3.457;2.879;1.804;3.582;3.885;4.015;3.363;4.937;1.604;3.475;1.331;2.271;7.780;4.147;999.000;6.260
12.120;4.909;999.000;9.448;5.915;999.000;6.573;5.116;12.796;6.307;13.803;13.663;6.825;15.742;13.562;8.175;8.042;3.857;6.203;15.685;6.065;8.572;15.618;9.285;7.504;14.375;3.485;2.707;6.378;7.613;20.252;999.000;2.142;6.817;1.138;999.000;4.743;9.232;6.639;13.777;1.257;4.730;10.474;8.074;6.301;11.418;10.277;5.458;15.299;9.400;3.979;8.700;7.110;4.796;9.060;11.217;17.156;7.463;999.000;8.869;6.011;12.060;10.989;4.750;13.148;13.674;10.416;15.108;10.773;5.482;7.627;9.810;11.120;10.650;10.851;8.607;4.809;14.327;4.452;7.022;4.415;11.077;999.000;1.557;3.858;999.000;4.500;5.256;5.813;8.338;4.956;21.385;999.000;12.110;5.086;8.003;9.316;3.262;2.233;12.859;9.119;6.726;6.385;4.722;10.583;4.299;6.066;20.211;11.109;4.252;8.192;3.419;13.304;3.099;5.136;13.133;4.258;8.286;10.707;6.126
4.354;1.782;6.429;0.861;11.036;5.088;7.181;2.793;3.811;2.799;1.920;1.716;4.361;2.601;3.440;3.331;3.020;2.515;2.153;3.418;2.537;1.795;3.607;2.607;3.541;2.741;4.542;6.098;5.191;1.825;0.530;1.409;3.532;999.000;4.544;1.384;4.392;3.653;3.661;2.358;4.519;3.969;3.165;2.422;4.883;4.484;3.085;2.191;3.278;7.083;9.273;3.710;4.076;2.034;999.000;5.493;7.509;2.772;4.226;3.971;3.110;2.709;7.580;4.265;1.330;3.777;10.411;999.000;2.055;7.800;4.753;8.306;2.441;3.548;1.293;2.190;4.401;1.302;3.747;2.061;6.708;5.566;1.956;6.484;1.850;3.239;1.901;4.028;2.528;999.000;4.460;6.615;2.796;4.703;3.646;3.708;999.000;3.333;4.543;3.647;1.299;1.720;4.546;999.000;2.369;999.000;999.000;3.040;2.167;1.457;3.656;5.764;4.504;1.991;4.612;3.096;4.415;2.616;2.604;5.611
11.974;9.488;5.944;11.932;6.708;11.640;16.068;999.000;10.880;4.109;9.225;7.337;999.000;14.602;999.000;18.342;6.117;5.583;1.744;13.369;13.163;10.085;12.369;11.118;10.113;9.145;18.877;9.140;2.829;10.155;8.445;999.000;7.558;10.623;8.157;8.417;15.340;5.926;20.517;8.219;4.617;11.307;14.993;7.465;13.467;999.000;8.877;5.862;5.213;999.000;16.231;14.773;17.871;15.194;13.036;5.638;9.541;14.032;11.237;8.042;12.335;14.634;6.854;13.689;2.787;4.185;8.330;999.000;15.213;10.544;1.737;999.000;13.203;6.194;3.729;9.427;21.256;5.039;5.969;7.155;3.627;999.000;4.518;11.316;8.966;34.406;11.457;2.334;6.607;9.985;7.134;10.841;24.353;10.084;999.000;11.362;18.431;22.832;999.000;9.057;8.283;5.161;7.325;999.000;14.842;6.054;7.245;10.744;13.522;13.168;11.761;10.613;12.304;17.164;13.855;10.135;11.858;12.112;9.291;8.115
3.507;5.584;3.783;999.000;1.439;5.433;3.801;0.945;5.261;0.265;1.552;1.549;2.775;1.998;2.881;1.294;1.222;0.557;999.000;1.623;3.305;1.497;3.947;0.444;3.285;0.394;8.710;1.754;0.724;2.937;1.346;2.235;1.574;2.829;0.265;1.823;2.693;0.377;2.542;3.270;3.756;2.541;3.058;1.786;999.000;3.366;2.555;2.489;999.000;3.678;1.660;5.177;0.876;0.529;0.392;1.254;0.364;0.125;4.309;2.123;0.924;1.558;3.112;0.269;999.000;3.824;2.497;1.282;999.000;3.615;5.413;999.000;1.352;8.348;0.691;1.273;1.185;0.785;0.635;3.495;1.801;0.043;2.067;2.084;3.314;0.927;1.708;2.664;4.889;999.000;0.746;2.883;0.186;0.583;5.509;1.925;1.023;4.813;1.656;1.142;3.113;2.807;0.891;1.865;1.732;999.000;1.012;3.080;999.000;4.885;2.146;0.058;0.860;999.000;0.315;1.401;0.844;1.992;0.387;2.622
1.090;6.658;999.000;999.000;3.256;4.218;4.095;3.497;1.562;9.416;3.435;3.589;999.000;1.133;6.128;5.623;2.003;4.752;999.000;10.135;3.033;2.353;5.393;6.128;3.957;1.723;5.861;999.000;3.048;1.576;0.166;2.264;6.038;999.000;8.872;1.572;2.948;6.433;3.033;6.218;0.939;1.219;2.807;9.798;15.099;3.718;6.545;2.242;1.211;0.259;999.000;3.071;6.325;0.820;1.793;4.087;2.184;1.766;5.848;11.151;2.081;1.043;4.311;5.070;0.535;2.586;7.375;1.418;3.217;6.894;2.382;4.997;5.446;3.984;1.956;6.365;4.162;2.674;5.304;1.223;9.299;4.294;3.547;4.879;3.659;1.656;7.604;7.291;999.000;999.000;3.967;11.854;4.060;2.392;2.963;0.540;1.917;2.167;1.658;2.478;3.834;4.335;999.000;3.558;2.089;1.203;4.830;5.349;0.940;3.477;2.569;5.611;4.311;6.495;1.441;9.092;2.434;1.738;2.376;1.093
